dataset,size,quality,algorithm,signal,seed,mi_value,umis_per_cell
PBMC,464,0.0012346,RandomProjection,celltype.l3,42,0.16097,10
PBMC,464,0.0012346,RandomProjection,celltype.l3,2303,0.18055,10
PBMC,464,0.0012346,RandomProjection,celltype.l3,2701,0.16097,10
PBMC,464,0.0012346,RandomProjection,protein_counts,42,0.21626,10
PBMC,464,0.0012346,RandomProjection,protein_counts,2303,0.21117,10
PBMC,464,0.0012346,RandomProjection,protein_counts,2701,0.21626,10
PBMC,464,0.0012346,SCVI,celltype.l3,42,0.25752,10
PBMC,464,0.0012346,SCVI,celltype.l3,2303,0.24137,10
PBMC,464,0.0012346,SCVI,celltype.l3,2701,0.27802,10
PBMC,464,0.0012346,SCVI,protein_counts,42,0.29273,10
PBMC,464,0.0012346,SCVI,protein_counts,2303,0.30563,10
PBMC,464,0.0012346,SCVI,protein_counts,2701,0.31051,10
PBMC,464,0.0025982,Geneformer,celltype.l3,42,0.86551,21
PBMC,464,0.0025982,Geneformer,celltype.l3,2303,0.95081,21
PBMC,464,0.0025982,Geneformer,celltype.l3,2701,0.95452,21
PBMC,464,0.0025982,Geneformer,protein_counts,42,1.02766,21
PBMC,464,0.0025982,Geneformer,protein_counts,2303,1.09143,21
PBMC,464,0.0025982,Geneformer,protein_counts,2701,1.12391,21
PBMC,464,0.0025982,PCA,celltype.l3,42,0.59785,21
PBMC,464,0.0025982,PCA,celltype.l3,2701,0.61815,21
PBMC,464,0.0025982,PCA,protein_counts,42,0.60328,21
PBMC,464,0.0025982,PCA,protein_counts,2701,0.57379,21
PBMC,464,0.0025982,RandomProjection,celltype.l3,42,0.12768,21
PBMC,464,0.0025982,RandomProjection,celltype.l3,2303,0.268,21
PBMC,464,0.0025982,RandomProjection,celltype.l3,2701,0.12768,21
PBMC,464,0.0025982,RandomProjection,protein_counts,42,0.30596,21
PBMC,464,0.0025982,RandomProjection,protein_counts,2303,0.30022,21
PBMC,464,0.0025982,RandomProjection,protein_counts,2701,0.30596,21
PBMC,464,0.0025982,SCVI,celltype.l3,42,0.41451,21
PBMC,464,0.0025982,SCVI,celltype.l3,2701,0.5108,21
PBMC,464,0.0025982,SCVI,protein_counts,42,0.5903,21
PBMC,464,0.0025982,SCVI,protein_counts,2701,0.58233,21
PBMC,464,0.0054682,Geneformer,celltype.l3,42,1.2638,44
PBMC,464,0.0054682,Geneformer,celltype.l3,2701,1.23011,44
PBMC,464,0.0054682,Geneformer,protein_counts,42,1.28688,44
PBMC,464,0.0054682,Geneformer,protein_counts,2701,1.53474,44
PBMC,464,0.0054682,PCA,celltype.l3,42,0.90108,44
PBMC,464,0.0054682,PCA,celltype.l3,2303,0.66998,44
PBMC,464,0.0054682,PCA,celltype.l3,2701,0.87985,44
PBMC,464,0.0054682,PCA,protein_counts,42,0.85566,44
PBMC,464,0.0054682,PCA,protein_counts,2303,0.82796,44
PBMC,464,0.0054682,PCA,protein_counts,2701,0.88806,44
PBMC,464,0.0054682,RandomProjection,celltype.l3,42,0.29192,44
PBMC,464,0.0054682,RandomProjection,celltype.l3,2701,0.29192,44
PBMC,464,0.0054682,RandomProjection,protein_counts,42,0.39658,44
PBMC,464,0.0054682,RandomProjection,protein_counts,2701,0.39658,44
PBMC,464,0.0054682,SCVI,celltype.l3,42,1.10708,44
PBMC,464,0.0054682,SCVI,celltype.l3,2303,1.0468,44
PBMC,464,0.0054682,SCVI,celltype.l3,2701,0.98904,44
PBMC,464,0.0054682,SCVI,protein_counts,42,1.26988,44
PBMC,464,0.0054682,SCVI,protein_counts,2303,1.21747,44
PBMC,464,0.0054682,SCVI,protein_counts,2701,1.11135,44
PBMC,464,0.0115083,Geneformer,celltype.l3,42,1.47257,93
PBMC,464,0.0115083,Geneformer,celltype.l3,2701,1.5082,93
PBMC,464,0.0115083,Geneformer,protein_counts,42,1.60977,93
PBMC,464,0.0115083,Geneformer,protein_counts,2701,1.9232,93
PBMC,464,0.0115083,PCA,celltype.l3,42,1.23195,93
PBMC,464,0.0115083,PCA,celltype.l3,2303,1.05147,93
PBMC,464,0.0115083,PCA,celltype.l3,2701,1.2373,93
PBMC,464,0.0115083,PCA,protein_counts,42,1.41329,93
PBMC,464,0.0115083,PCA,protein_counts,2701,1.3796,93
PBMC,464,0.0115083,RandomProjection,celltype.l3,42,0.35032,93
PBMC,464,0.0115083,RandomProjection,celltype.l3,2701,0.46007,93
PBMC,464,0.0115083,RandomProjection,protein_counts,42,0.65009,93
PBMC,464,0.0115083,RandomProjection,protein_counts,2701,0.62227,93
PBMC,464,0.0115083,SCVI,celltype.l3,42,1.46264,93
PBMC,464,0.0115083,SCVI,celltype.l3,2303,1.48381,93
PBMC,464,0.0115083,SCVI,celltype.l3,2701,1.35956,93
PBMC,464,0.0115083,SCVI,protein_counts,42,1.62114,93
PBMC,464,0.0115083,SCVI,protein_counts,2303,1.70956,93
PBMC,464,0.0115083,SCVI,protein_counts,2701,1.62789,93
PBMC,464,0.02422,Geneformer,celltype.l3,42,1.73016,196
PBMC,464,0.02422,Geneformer,celltype.l3,2701,1.76619,196
PBMC,464,0.02422,Geneformer,protein_counts,42,2.14364,196
PBMC,464,0.02422,Geneformer,protein_counts,2701,2.17708,196
PBMC,464,0.02422,PCA,celltype.l3,42,1.67492,196
PBMC,464,0.02422,PCA,celltype.l3,2303,1.49461,196
PBMC,464,0.02422,PCA,celltype.l3,2701,1.59841,196
PBMC,464,0.02422,PCA,protein_counts,42,1.88271,196
PBMC,464,0.02422,PCA,protein_counts,2303,1.58175,196
PBMC,464,0.02422,PCA,protein_counts,2701,1.78339,196
PBMC,464,0.02422,RandomProjection,celltype.l3,42,0.66461,196
PBMC,464,0.02422,RandomProjection,celltype.l3,2701,0.66461,196
PBMC,464,0.02422,RandomProjection,protein_counts,42,0.98609,196
PBMC,464,0.02422,RandomProjection,protein_counts,2701,0.98609,196
PBMC,464,0.02422,SCVI,celltype.l3,42,1.82397,196
PBMC,464,0.02422,SCVI,celltype.l3,2303,1.7868,196
PBMC,464,0.02422,SCVI,celltype.l3,2701,1.85482,196
PBMC,464,0.02422,SCVI,protein_counts,42,2.05504,196
PBMC,464,0.02422,SCVI,protein_counts,2303,2.13664,196
PBMC,464,0.02422,SCVI,protein_counts,2701,2.09311,196
PBMC,464,0.050973,Geneformer,celltype.l3,42,1.76505,413
PBMC,464,0.050973,Geneformer,celltype.l3,2701,2.02606,413
PBMC,464,0.050973,Geneformer,protein_counts,42,1.93044,413
PBMC,464,0.050973,Geneformer,protein_counts,2701,2.36895,413
PBMC,464,0.050973,PCA,celltype.l3,42,1.99508,413
PBMC,464,0.050973,PCA,celltype.l3,2701,1.97151,413
PBMC,464,0.050973,PCA,protein_counts,42,2.26883,413
PBMC,464,0.050973,PCA,protein_counts,2701,2.28385,413
PBMC,464,0.050973,RandomProjection,celltype.l3,42,1.1561,413
PBMC,464,0.050973,RandomProjection,celltype.l3,2303,1.16133,413
PBMC,464,0.050973,RandomProjection,celltype.l3,2701,1.15161,413
PBMC,464,0.050973,RandomProjection,protein_counts,42,1.44799,413
PBMC,464,0.050973,RandomProjection,protein_counts,2303,1.43006,413
PBMC,464,0.050973,RandomProjection,protein_counts,2701,1.39968,413
PBMC,464,0.050973,SCVI,celltype.l3,42,2.23655,413
PBMC,464,0.050973,SCVI,celltype.l3,2701,2.25328,413
PBMC,464,0.050973,SCVI,protein_counts,42,2.65196,413
PBMC,464,0.050973,SCVI,protein_counts,2701,2.57029,413
PBMC,464,0.1072766,Geneformer,celltype.l3,42,1.94411,869
PBMC,464,0.1072766,Geneformer,celltype.l3,2701,2.25755,869
PBMC,464,0.1072766,Geneformer,protein_counts,42,2.00794,869
PBMC,464,0.1072766,Geneformer,protein_counts,2701,2.44397,869
PBMC,464,0.1072766,PCA,celltype.l3,42,2.36746,869
PBMC,464,0.1072766,PCA,celltype.l3,2303,2.36714,869
PBMC,464,0.1072766,PCA,celltype.l3,2701,2.2938,869
PBMC,464,0.1072766,PCA,protein_counts,42,2.55417,869
PBMC,464,0.1072766,PCA,protein_counts,2303,2.57713,869
PBMC,464,0.1072766,PCA,protein_counts,2701,2.62605,869
PBMC,464,0.1072766,RandomProjection,celltype.l3,42,1.51612,869
PBMC,464,0.1072766,RandomProjection,celltype.l3,2303,1.49761,869
PBMC,464,0.1072766,RandomProjection,celltype.l3,2701,1.52836,869
PBMC,464,0.1072766,RandomProjection,protein_counts,42,1.81179,869
PBMC,464,0.1072766,RandomProjection,protein_counts,2303,1.82084,869
PBMC,464,0.1072766,RandomProjection,protein_counts,2701,1.85624,869
PBMC,464,0.1072766,SCVI,celltype.l3,42,2.42573,869
PBMC,464,0.1072766,SCVI,celltype.l3,2701,2.49513,869
PBMC,464,0.1072766,SCVI,protein_counts,42,2.83868,869
PBMC,464,0.1072766,SCVI,protein_counts,2701,2.68397,869
PBMC,464,0.225772,Geneformer,celltype.l3,42,2.3038,1829
PBMC,464,0.225772,Geneformer,celltype.l3,2701,2.31499,1829
PBMC,464,0.225772,Geneformer,protein_counts,42,2.37167,1829
PBMC,464,0.225772,Geneformer,protein_counts,2701,2.40987,1829
PBMC,464,0.225772,PCA,celltype.l3,42,2.56165,1829
PBMC,464,0.225772,PCA,celltype.l3,2303,2.67861,1829
PBMC,464,0.225772,PCA,celltype.l3,2701,2.50306,1829
PBMC,464,0.225772,PCA,protein_counts,42,2.99082,1829
PBMC,464,0.225772,PCA,protein_counts,2303,2.97559,1829
PBMC,464,0.225772,PCA,protein_counts,2701,2.94261,1829
PBMC,464,0.225772,RandomProjection,celltype.l3,42,1.81932,1829
PBMC,464,0.225772,RandomProjection,celltype.l3,2303,1.78299,1829
PBMC,464,0.225772,RandomProjection,celltype.l3,2701,1.81932,1829
PBMC,464,0.225772,RandomProjection,protein_counts,42,2.23993,1829
PBMC,464,0.225772,RandomProjection,protein_counts,2303,2.1969,1829
PBMC,464,0.225772,RandomProjection,protein_counts,2701,2.23993,1829
PBMC,464,0.225772,SCVI,celltype.l3,42,2.606,1829
PBMC,464,0.225772,SCVI,celltype.l3,2303,2.61537,1829
PBMC,464,0.225772,SCVI,celltype.l3,2701,2.59679,1829
PBMC,464,0.225772,SCVI,protein_counts,42,2.77788,1829
PBMC,464,0.225772,SCVI,protein_counts,2303,3.17352,1829
PBMC,464,0.225772,SCVI,protein_counts,2701,2.59371,1829
PBMC,464,0.4751547,Geneformer,celltype.l3,42,2.4806,3849
PBMC,464,0.4751547,Geneformer,celltype.l3,2303,2.46335,3849
PBMC,464,0.4751547,Geneformer,celltype.l3,2701,2.46513,3849
PBMC,464,0.4751547,Geneformer,protein_counts,42,1.52335,3849
PBMC,464,0.4751547,Geneformer,protein_counts,2303,2.79377,3849
PBMC,464,0.4751547,Geneformer,protein_counts,2701,2.88718,3849
PBMC,464,0.4751547,PCA,celltype.l3,42,2.87276,3849
PBMC,464,0.4751547,PCA,celltype.l3,2701,2.80499,3849
PBMC,464,0.4751547,PCA,protein_counts,42,3.30944,3849
PBMC,464,0.4751547,PCA,protein_counts,2701,3.3168,3849
PBMC,464,0.4751547,RandomProjection,celltype.l3,42,2.10108,3849
PBMC,464,0.4751547,RandomProjection,celltype.l3,2303,2.05928,3849
PBMC,464,0.4751547,RandomProjection,celltype.l3,2701,2.18977,3849
PBMC,464,0.4751547,RandomProjection,protein_counts,42,2.52364,3849
PBMC,464,0.4751547,RandomProjection,protein_counts,2303,2.51697,3849
PBMC,464,0.4751547,RandomProjection,protein_counts,2701,2.60175,3849
PBMC,464,0.4751547,SCVI,celltype.l3,42,2.7328,3849
PBMC,464,0.4751547,SCVI,celltype.l3,2701,2.7069,3849
PBMC,464,0.4751547,SCVI,protein_counts,42,2.78091,3849
PBMC,464,0.4751547,SCVI,protein_counts,2701,2.79352,3849
PBMC,464,1.0,Geneformer,celltype.l3,42,2.21638,8100
PBMC,464,1.0,Geneformer,celltype.l3,2701,2.74555,8100
PBMC,464,1.0,Geneformer,protein_counts,42,1.87757,8100
PBMC,464,1.0,Geneformer,protein_counts,2701,3.03738,8100
PBMC,464,1.0,PCA,celltype.l3,42,3.14971,8100
PBMC,464,1.0,PCA,celltype.l3,2303,3.2028,8100
PBMC,464,1.0,PCA,celltype.l3,2701,3.09776,8100
PBMC,464,1.0,PCA,protein_counts,42,3.77171,8100
PBMC,464,1.0,PCA,protein_counts,2303,3.7861,8100
PBMC,464,1.0,PCA,protein_counts,2701,3.74123,8100
PBMC,464,1.0,RandomProjection,celltype.l3,42,2.37583,8100
PBMC,464,1.0,RandomProjection,celltype.l3,2303,2.28135,8100
PBMC,464,1.0,RandomProjection,celltype.l3,2701,2.42923,8100
PBMC,464,1.0,RandomProjection,protein_counts,42,2.81232,8100
PBMC,464,1.0,RandomProjection,protein_counts,2303,2.77322,8100
PBMC,464,1.0,RandomProjection,protein_counts,2701,2.83812,8100
PBMC,464,1.0,SCVI,celltype.l3,42,2.81555,8100
PBMC,464,1.0,SCVI,celltype.l3,2303,2.78,8100
PBMC,464,1.0,SCVI,celltype.l3,2701,2.79663,8100
PBMC,464,1.0,SCVI,protein_counts,42,2.76215,8100
PBMC,464,1.0,SCVI,protein_counts,2303,3.30275,8100
PBMC,464,1.0,SCVI,protein_counts,2701,2.51507,8100
PBMC,1000,0.0012346,Geneformer,celltype.l3,42,0.50731,10
PBMC,1000,0.0012346,Geneformer,celltype.l3,2701,0.59268,10
PBMC,1000,0.0012346,Geneformer,protein_counts,42,0.66212,10
PBMC,1000,0.0012346,Geneformer,protein_counts,2701,0.72175,10
PBMC,1000,0.0012346,PCA,celltype.l3,42,0.39698,10
PBMC,1000,0.0012346,PCA,celltype.l3,2701,0.40086,10
PBMC,1000,0.0012346,PCA,protein_counts,42,0.36808,10
PBMC,1000,0.0012346,PCA,protein_counts,2701,0.36218,10
PBMC,1000,0.0012346,RandomProjection,celltype.l3,42,0.13158,10
PBMC,1000,0.0012346,RandomProjection,celltype.l3,2303,0.18055,10
PBMC,1000,0.0012346,RandomProjection,celltype.l3,2701,0.16097,10
PBMC,1000,0.0012346,RandomProjection,protein_counts,42,0.22218,10
PBMC,1000,0.0012346,RandomProjection,protein_counts,2303,0.21117,10
PBMC,1000,0.0012346,RandomProjection,protein_counts,2701,0.21626,10
PBMC,1000,0.0012346,SCVI,celltype.l3,42,0.20011,10
PBMC,1000,0.0012346,SCVI,celltype.l3,2303,0.23066,10
PBMC,1000,0.0012346,SCVI,celltype.l3,2701,0.15441,10
PBMC,1000,0.0012346,SCVI,protein_counts,42,0.30944,10
PBMC,1000,0.0012346,SCVI,protein_counts,2303,0.25968,10
PBMC,1000,0.0012346,SCVI,protein_counts,2701,0.30857,10
PBMC,1000,0.0025982,Geneformer,celltype.l3,42,0.94344,21
PBMC,1000,0.0025982,Geneformer,celltype.l3,2701,0.95628,21
PBMC,1000,0.0025982,Geneformer,protein_counts,42,1.09355,21
PBMC,1000,0.0025982,Geneformer,protein_counts,2701,1.19689,21
PBMC,1000,0.0025982,PCA,celltype.l3,42,0.6333,21
PBMC,1000,0.0025982,PCA,celltype.l3,2303,0.27507,21
PBMC,1000,0.0025982,PCA,celltype.l3,2701,0.63483,21
PBMC,1000,0.0025982,PCA,protein_counts,42,0.60313,21
PBMC,1000,0.0025982,PCA,protein_counts,2303,0.30483,21
PBMC,1000,0.0025982,PCA,protein_counts,2701,0.61783,21
PBMC,1000,0.0025982,RandomProjection,celltype.l3,42,0.19675,21
PBMC,1000,0.0025982,RandomProjection,celltype.l3,2701,0.12768,21
PBMC,1000,0.0025982,RandomProjection,protein_counts,42,0.29766,21
PBMC,1000,0.0025982,RandomProjection,protein_counts,2701,0.30596,21
PBMC,1000,0.0025982,SCVI,celltype.l3,42,0.47979,21
PBMC,1000,0.0025982,SCVI,celltype.l3,2303,0.68657,21
PBMC,1000,0.0025982,SCVI,celltype.l3,2701,0.61608,21
PBMC,1000,0.0025982,SCVI,protein_counts,42,0.60932,21
PBMC,1000,0.0025982,SCVI,protein_counts,2303,0.75271,21
PBMC,1000,0.0025982,SCVI,protein_counts,2701,0.71316,21
PBMC,1000,0.0054682,Geneformer,celltype.l3,42,1.2986,44
PBMC,1000,0.0054682,Geneformer,celltype.l3,2701,1.35102,44
PBMC,1000,0.0054682,Geneformer,protein_counts,42,1.52531,44
PBMC,1000,0.0054682,Geneformer,protein_counts,2701,1.57778,44
PBMC,1000,0.0054682,PCA,celltype.l3,42,0.92862,44
PBMC,1000,0.0054682,PCA,celltype.l3,2303,0.67555,44
PBMC,1000,0.0054682,PCA,celltype.l3,2701,0.93606,44
PBMC,1000,0.0054682,PCA,protein_counts,42,0.92883,44
PBMC,1000,0.0054682,PCA,protein_counts,2701,0.97774,44
PBMC,1000,0.0054682,RandomProjection,celltype.l3,42,0.23936,44
PBMC,1000,0.0054682,RandomProjection,celltype.l3,2303,0.36326,44
PBMC,1000,0.0054682,RandomProjection,celltype.l3,2701,0.29192,44
PBMC,1000,0.0054682,RandomProjection,protein_counts,42,0.39504,44
PBMC,1000,0.0054682,RandomProjection,protein_counts,2303,0.38537,44
PBMC,1000,0.0054682,RandomProjection,protein_counts,2701,0.39658,44
PBMC,1000,0.0054682,SCVI,celltype.l3,42,1.14188,44
PBMC,1000,0.0054682,SCVI,celltype.l3,2701,1.08045,44
PBMC,1000,0.0054682,SCVI,protein_counts,42,1.30206,44
PBMC,1000,0.0054682,SCVI,protein_counts,2701,1.20803,44
PBMC,1000,0.0115083,Geneformer,celltype.l3,42,1.53792,93
PBMC,1000,0.0115083,Geneformer,celltype.l3,2701,1.55091,93
PBMC,1000,0.0115083,Geneformer,protein_counts,42,1.77665,93
PBMC,1000,0.0115083,Geneformer,protein_counts,2701,1.98896,93
PBMC,1000,0.0115083,PCA,celltype.l3,42,1.29526,93
PBMC,1000,0.0115083,PCA,celltype.l3,2701,1.27926,93
PBMC,1000,0.0115083,PCA,protein_counts,42,1.45325,93
PBMC,1000,0.0115083,PCA,protein_counts,2701,1.39548,93
PBMC,1000,0.0115083,RandomProjection,celltype.l3,42,0.5056,93
PBMC,1000,0.0115083,RandomProjection,celltype.l3,2701,0.46007,93
PBMC,1000,0.0115083,RandomProjection,protein_counts,42,0.55782,93
PBMC,1000,0.0115083,RandomProjection,protein_counts,2701,0.62227,93
PBMC,1000,0.0115083,SCVI,celltype.l3,42,1.53208,93
PBMC,1000,0.0115083,SCVI,celltype.l3,2701,1.50857,93
PBMC,1000,0.0115083,SCVI,protein_counts,42,1.73342,93
PBMC,1000,0.0115083,SCVI,protein_counts,2701,1.71773,93
PBMC,1000,0.02422,Geneformer,celltype.l3,42,1.85159,196
PBMC,1000,0.02422,Geneformer,celltype.l3,2701,1.8218,196
PBMC,1000,0.02422,Geneformer,protein_counts,42,2.30938,196
PBMC,1000,0.02422,Geneformer,protein_counts,2701,2.23731,196
PBMC,1000,0.02422,PCA,celltype.l3,42,1.61402,196
PBMC,1000,0.02422,PCA,celltype.l3,2303,1.55404,196
PBMC,1000,0.02422,PCA,celltype.l3,2701,1.56897,196
PBMC,1000,0.02422,PCA,protein_counts,42,1.82215,196
PBMC,1000,0.02422,PCA,protein_counts,2303,1.68657,196
PBMC,1000,0.02422,PCA,protein_counts,2701,1.83044,196
PBMC,1000,0.02422,RandomProjection,celltype.l3,42,0.72593,196
PBMC,1000,0.02422,RandomProjection,celltype.l3,2701,0.66461,196
PBMC,1000,0.02422,RandomProjection,protein_counts,42,0.98275,196
PBMC,1000,0.02422,RandomProjection,protein_counts,2701,0.98609,196
PBMC,1000,0.02422,SCVI,celltype.l3,42,1.9749,196
PBMC,1000,0.02422,SCVI,celltype.l3,2701,1.85174,196
PBMC,1000,0.02422,SCVI,protein_counts,42,2.25924,196
PBMC,1000,0.02422,SCVI,protein_counts,2701,2.17844,196
PBMC,1000,0.050973,Geneformer,celltype.l3,42,1.9276,413
PBMC,1000,0.050973,Geneformer,celltype.l3,2701,2.31051,413
PBMC,1000,0.050973,Geneformer,protein_counts,42,2.16076,413
PBMC,1000,0.050973,Geneformer,protein_counts,2701,2.603,413
PBMC,1000,0.050973,PCA,celltype.l3,42,2.0347,413
PBMC,1000,0.050973,PCA,celltype.l3,2303,1.96662,413
PBMC,1000,0.050973,PCA,celltype.l3,2701,2.04984,413
PBMC,1000,0.050973,PCA,protein_counts,42,2.26859,413
PBMC,1000,0.050973,PCA,protein_counts,2303,2.20794,413
PBMC,1000,0.050973,PCA,protein_counts,2701,2.26744,413
PBMC,1000,0.050973,RandomProjection,celltype.l3,42,1.15161,413
PBMC,1000,0.050973,RandomProjection,celltype.l3,2303,1.16133,413
PBMC,1000,0.050973,RandomProjection,celltype.l3,2701,1.15161,413
PBMC,1000,0.050973,RandomProjection,protein_counts,42,1.39968,413
PBMC,1000,0.050973,RandomProjection,protein_counts,2303,1.43006,413
PBMC,1000,0.050973,RandomProjection,protein_counts,2701,1.39968,413
PBMC,1000,0.050973,SCVI,celltype.l3,42,2.39673,413
PBMC,1000,0.050973,SCVI,celltype.l3,2303,2.33816,413
PBMC,1000,0.050973,SCVI,celltype.l3,2701,2.32818,413
PBMC,1000,0.050973,SCVI,protein_counts,42,2.8433,413
PBMC,1000,0.050973,SCVI,protein_counts,2303,2.85663,413
PBMC,1000,0.050973,SCVI,protein_counts,2701,2.59078,413
PBMC,1000,0.1072766,Geneformer,celltype.l3,42,1.80348,869
PBMC,1000,0.1072766,Geneformer,celltype.l3,2701,2.49626,869
PBMC,1000,0.1072766,Geneformer,protein_counts,42,1.90612,869
PBMC,1000,0.1072766,Geneformer,protein_counts,2701,2.91555,869
PBMC,1000,0.1072766,PCA,celltype.l3,42,2.35936,869
PBMC,1000,0.1072766,PCA,celltype.l3,2701,2.33401,869
PBMC,1000,0.1072766,PCA,protein_counts,42,2.65153,869
PBMC,1000,0.1072766,PCA,protein_counts,2701,2.64979,869
PBMC,1000,0.1072766,RandomProjection,celltype.l3,42,1.49375,869
PBMC,1000,0.1072766,RandomProjection,celltype.l3,2701,1.52836,869
PBMC,1000,0.1072766,RandomProjection,protein_counts,42,1.85523,869
PBMC,1000,0.1072766,RandomProjection,protein_counts,2701,1.85624,869
PBMC,1000,0.1072766,SCVI,celltype.l3,42,2.5792,869
PBMC,1000,0.1072766,SCVI,celltype.l3,2701,2.49851,869
PBMC,1000,0.1072766,SCVI,protein_counts,42,2.90813,869
PBMC,1000,0.1072766,SCVI,protein_counts,2701,2.82407,869
PBMC,1000,0.225772,Geneformer,celltype.l3,42,2.08654,1829
PBMC,1000,0.225772,Geneformer,celltype.l3,2701,2.57443,1829
PBMC,1000,0.225772,Geneformer,protein_counts,42,2.16601,1829
PBMC,1000,0.225772,Geneformer,protein_counts,2701,3.14191,1829
PBMC,1000,0.225772,PCA,celltype.l3,42,2.58952,1829
PBMC,1000,0.225772,PCA,celltype.l3,2701,2.60815,1829
PBMC,1000,0.225772,PCA,protein_counts,42,2.97436,1829
PBMC,1000,0.225772,PCA,protein_counts,2701,3.02303,1829
PBMC,1000,0.225772,RandomProjection,celltype.l3,42,1.81932,1829
PBMC,1000,0.225772,RandomProjection,celltype.l3,2701,1.81932,1829
PBMC,1000,0.225772,RandomProjection,protein_counts,42,2.23993,1829
PBMC,1000,0.225772,RandomProjection,protein_counts,2701,2.23993,1829
PBMC,1000,0.225772,SCVI,celltype.l3,42,2.69748,1829
PBMC,1000,0.225772,SCVI,celltype.l3,2303,2.69079,1829
PBMC,1000,0.225772,SCVI,celltype.l3,2701,2.6794,1829
PBMC,1000,0.225772,SCVI,protein_counts,42,3.03707,1829
PBMC,1000,0.225772,SCVI,protein_counts,2303,3.26767,1829
PBMC,1000,0.225772,SCVI,protein_counts,2701,2.96655,1829
PBMC,1000,0.4751547,Geneformer,celltype.l3,42,2.26634,3849
PBMC,1000,0.4751547,Geneformer,celltype.l3,2701,2.68272,3849
PBMC,1000,0.4751547,Geneformer,protein_counts,42,2.50341,3849
PBMC,1000,0.4751547,Geneformer,protein_counts,2701,2.98194,3849
PBMC,1000,0.4751547,PCA,celltype.l3,42,3.0281,3849
PBMC,1000,0.4751547,PCA,celltype.l3,2303,3.04837,3849
PBMC,1000,0.4751547,PCA,celltype.l3,2701,2.99123,3849
PBMC,1000,0.4751547,PCA,protein_counts,42,3.51555,3849
PBMC,1000,0.4751547,PCA,protein_counts,2303,3.46949,3849
PBMC,1000,0.4751547,PCA,protein_counts,2701,3.55347,3849
PBMC,1000,0.4751547,RandomProjection,celltype.l3,42,2.17558,3849
PBMC,1000,0.4751547,RandomProjection,celltype.l3,2701,2.18977,3849
PBMC,1000,0.4751547,RandomProjection,protein_counts,42,2.58344,3849
PBMC,1000,0.4751547,RandomProjection,protein_counts,2701,2.60175,3849
PBMC,1000,0.4751547,SCVI,celltype.l3,42,2.76126,3849
PBMC,1000,0.4751547,SCVI,celltype.l3,2303,2.76395,3849
PBMC,1000,0.4751547,SCVI,celltype.l3,2701,2.78786,3849
PBMC,1000,0.4751547,SCVI,protein_counts,42,2.83053,3849
PBMC,1000,0.4751547,SCVI,protein_counts,2303,3.12029,3849
PBMC,1000,0.4751547,SCVI,protein_counts,2701,2.82707,3849
PBMC,1000,1.0,Geneformer,celltype.l3,42,2.75464,8100
PBMC,1000,1.0,Geneformer,celltype.l3,2701,2.83637,8100
PBMC,1000,1.0,Geneformer,protein_counts,42,2.64878,8100
PBMC,1000,1.0,Geneformer,protein_counts,2701,3.42276,8100
PBMC,1000,1.0,PCA,celltype.l3,42,3.24898,8100
PBMC,1000,1.0,PCA,celltype.l3,2303,3.33358,8100
PBMC,1000,1.0,PCA,celltype.l3,2701,3.19085,8100
PBMC,1000,1.0,PCA,protein_counts,42,3.85203,8100
PBMC,1000,1.0,PCA,protein_counts,2303,3.94497,8100
PBMC,1000,1.0,PCA,protein_counts,2701,3.93422,8100
PBMC,1000,1.0,RandomProjection,celltype.l3,42,2.38665,8100
PBMC,1000,1.0,RandomProjection,celltype.l3,2303,2.28135,8100
PBMC,1000,1.0,RandomProjection,celltype.l3,2701,2.42923,8100
PBMC,1000,1.0,RandomProjection,protein_counts,42,2.82716,8100
PBMC,1000,1.0,RandomProjection,protein_counts,2303,2.77322,8100
PBMC,1000,1.0,RandomProjection,protein_counts,2701,2.83812,8100
PBMC,1000,1.0,SCVI,celltype.l3,42,2.92303,8100
PBMC,1000,1.0,SCVI,celltype.l3,2303,3.02428,8100
PBMC,1000,1.0,SCVI,celltype.l3,2701,2.90309,8100
PBMC,1000,1.0,SCVI,protein_counts,42,2.96114,8100
PBMC,1000,1.0,SCVI,protein_counts,2303,3.63128,8100
PBMC,1000,1.0,SCVI,protein_counts,2701,2.99202,8100
PBMC,2154,0.0012346,Geneformer,celltype.l3,42,0.4105,10
PBMC,2154,0.0012346,Geneformer,celltype.l3,2701,0.6601,10
